_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,does_this_image_contain_an_avatar,does_this_image_contain_a_human,enter_your_country_of_residence,what_gender_do_you_think_this_human_is,does_this_image_contain_a_bot_gold,does_this_image_contain_a_human_gold,id,image_url,what_gender_do_you_think_this_human_is_gold
2294858107,5/29/2019 22:32:00,false,4849555685,,5/29/2019 22:31:23,false,clixsense,1,43871965,VEN,25,Caracas,186.94.219.78,yes,,,,,,331,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6309.png,
2294858107,5/29/2019 22:32:22,false,4849556858,,5/29/2019 22:31:19,false,neodev,1,44061136,VEN,25,Caracas,186.167.249.3,uncertain,,,,,,331,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6309.png,
2294858107,5/29/2019 22:33:16,false,4849560161,,5/29/2019 22:31:57,false,instagc,0.9,44197246,GBR,E4,Maldon,86.129.34.155,uncertain,,,,,,331,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6309.png,
2294858108,5/29/2019 22:33:10,false,4849559779,,5/29/2019 22:32:23,false,neodev,1,44061136,VEN,25,Caracas,186.167.249.3,uncertain,,,,,,332,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6310.png,
2294858108,5/29/2019 22:33:28,false,4849560881,,5/29/2019 22:32:41,false,neodev,1,11064916,BOL,4,La Paz,181.188.161.135,uncertain,,,,,,332,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6310.png,
2294858108,5/29/2019 22:35:41,false,4849569605,,5/29/2019 22:32:23,false,feca,1,45160323,ITA,,,151.19.160.100,uncertain,,,,,,332,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6310.png,
2294858109,5/29/2019 22:25:22,false,4849525930,,5/29/2019 22:25:00,false,neodev,1,38955165,VEN,25,Caracas,201.210.170.208,uncertain,,,,,,333,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6311.png,
2294858109,5/29/2019 22:25:40,false,4849527255,,5/29/2019 22:25:08,false,clixsense,0.9,44980050,TUR,68,Ankara,94.54.16.1,uncertain,,,,,,333,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6311.png,
2294858109,5/29/2019 22:25:40,false,4849527266,,5/29/2019 22:25:08,false,clixsense,0.9286,41311221,UKR,24,Lutsk,37.55.71.145,uncertain,,,,,,333,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6311.png,
2294858110,5/29/2019 22:30:14,false,4849548395,,5/29/2019 22:29:57,false,gifthunterclub,1,44624954,VEN,25,Caracas,186.167.251.139,uncertain,,,,,,334,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6312.png,
2294858110,5/29/2019 22:30:43,false,4849550423,,5/29/2019 22:29:57,false,neodev,1,42817464,DOM,3,Barahona,190.166.7.232,uncertain,,,,,,334,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6312.png,
2294858110,5/29/2019 22:30:58,false,4849551577,,5/29/2019 22:30:19,false,instagc,0.9,44197246,GBR,E4,Maldon,86.129.34.155,uncertain,,,,,,334,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6312.png,
2294858111,5/29/2019 22:31:41,false,4849554407,,5/29/2019 22:31:07,false,neodev,0.9,44849662,COL,2,Medellin,190.9.209.3,uncertain,,,,,,335,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6313.png,
2294858111,5/29/2019 22:32:37,false,4849557833,,5/29/2019 22:31:18,false,feca,1,45186054,VEN,25,Caracas,186.89.3.66,uncertain,,,,,,335,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6313.png,
2294858111,5/29/2019 22:33:10,false,4849559741,,5/29/2019 22:32:11,false,feca,0.8333,45156180,VEN,,,201.208.110.198,no,yes,,female,,,335,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6313.png,
2294858111,5/29/2019 22:33:37,false,4849561388,,5/29/2019 22:33:12,false,clixsense,0.9,44975113,TUR,,,5.24.59.102,uncertain,,,,,,335,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6313.png,
2294858112,5/29/2019 22:32:40,false,4849558043,,5/29/2019 22:32:02,false,clixsense,1,43871965,VEN,25,Caracas,186.94.219.78,uncertain,,,,,,336,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6314.png,
2294858112,5/29/2019 22:32:49,false,4849558631,,5/29/2019 22:32:09,false,neodev,1,42817464,DOM,3,Barahona,190.166.7.232,uncertain,,,,,,336,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6314.png,
2294858112,5/29/2019 22:33:05,false,4849559387,,5/29/2019 22:32:18,false,feca,0.9,45156452,VEN,7,Valencia,200.44.214.115,uncertain,,,,,,336,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6314.png,
2294858113,5/29/2019 22:24:15,false,4849521400,,5/29/2019 22:23:41,false,clixsense,1,40580516,TUR,68,Ankara,88.230.26.159,uncertain,,,,,,337,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6315.png,
2294858113,5/29/2019 22:24:45,false,4849523251,,5/29/2019 22:23:42,false,clixsense,0.9,31931633,VEN,7,Valencia,181.208.16.233,uncertain,,,,,,337,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6315.png,
2294858113,5/29/2019 22:25:06,false,4849524979,,5/29/2019 22:24:28,false,clixsense,0.9286,41311221,UKR,24,Lutsk,37.55.71.145,uncertain,,,,,,337,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6315.png,
2294858114,5/29/2019 22:27:18,false,4849534506,,5/29/2019 22:26:53,false,clixsense,1,45259144,VEN,25,Caracas,186.185.124.172,uncertain,yes,,,,,338,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6316.png,
2294858114,5/29/2019 22:27:29,false,4849535387,,5/29/2019 22:27:02,false,clixsense,1,40580516,TUR,68,Ankara,88.230.26.159,uncertain,,,,,,338,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6316.png,
2294858114,5/29/2019 22:29:07,false,4849543571,,5/29/2019 22:28:05,false,neodev,0.9,44849662,COL,2,Medellin,190.9.209.3,uncertain,,,,,,338,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6316.png,
2294858115,5/29/2019 22:24:15,false,4849521393,,5/29/2019 22:23:41,false,clixsense,1,40580516,TUR,68,Ankara,88.230.26.159,uncertain,,,,,,339,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6317.png,
2294858115,5/29/2019 22:24:45,false,4849523243,,5/29/2019 22:23:42,false,clixsense,0.9,31931633,VEN,7,Valencia,181.208.16.233,uncertain,,,,,,339,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6317.png,
2294858115,5/29/2019 22:25:06,false,4849524950,,5/29/2019 22:24:28,false,clixsense,0.9286,41311221,UKR,24,Lutsk,37.55.71.145,uncertain,,,,,,339,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6317.png,
2294858116,5/29/2019 22:33:45,false,4849561844,,5/29/2019 22:32:56,false,neodev,1,45214625,VEN,25,Caracas,190.74.217.217,yes,,,,,,340,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6318.png,
2294858116,5/29/2019 22:34:30,false,4849564946,,5/29/2019 22:33:00,false,feca,1,45159456,VEN,18,Acarigua,186.93.103.253,yes,,,,,,340,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6318.png,
2294858116,5/29/2019 23:27:16,false,4849748392,,5/29/2019 23:26:23,false,clixsense,0.75,45045962,VEN,4,Maracay,190.38.35.206,yes,,,,,,340,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6318.png,
2294858117,5/29/2019 22:34:39,false,4849565454,,5/29/2019 22:34:14,false,feca,1,45189975,ITA,10,Senigallia,82.53.185.22,uncertain,,,,,,341,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6319.png,
2294858117,5/29/2019 22:35:05,false,4849567176,,5/29/2019 22:34:12,false,clixsense,0.75,45045962,VEN,4,Maracay,190.38.35.206,yes,,,,,,341,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6319.png,
2294858117,5/29/2019 22:35:12,false,4849567582,,5/29/2019 22:34:12,false,feca,1,45163896,VEN,25,Caracas,186.167.250.242,yes,,,,,,341,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6319.png,
2294858118,5/29/2019 22:30:47,false,4849550743,,5/29/2019 22:30:31,false,gifthunterclub,1,44624954,VEN,25,Caracas,186.167.251.139,uncertain,,,,,,342,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6320.png,
2294858118,5/29/2019 22:31:05,false,4849552006,,5/29/2019 22:30:21,false,neodev,0.9,44849662,COL,2,Medellin,190.9.209.3,uncertain,,,,,,342,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6320.png,
2294858118,5/29/2019 22:31:18,false,4849552866,,5/29/2019 22:31:01,false,neodev,1,44061136,VEN,25,Caracas,186.167.249.3,uncertain,,,,,,342,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6320.png,
2294858119,5/29/2019 22:23:57,false,4849520308,,5/29/2019 22:23:34,false,neodev,0.7,44985688,VEN,,,186.94.33.181,uncertain,,,,,,343,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6321.png,
2294858119,5/29/2019 22:23:59,false,4849520495,,5/29/2019 22:23:44,false,neodev,1,45274931,PRT,4,Braga,2.83.247.245,uncertain,,,,,,343,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6321.png,
2294858119,5/29/2019 22:24:31,false,4849522400,,5/29/2019 22:24:01,false,clixsense,0.8462,43145260,MEX,15,Mexico,189.216.75.246,uncertain,,,,,,343,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6321.png,
2294858120,5/29/2019 22:24:43,false,4849523199,,5/29/2019 22:24:19,false,feca,0.9,45174125,VEN,25,Caracas,186.167.251.143,uncertain,,,,,,344,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6322.png,
2294858120,5/29/2019 22:24:46,false,4849523394,,5/29/2019 22:24:17,false,clixsense,1,40580516,TUR,68,Ankara,88.230.26.159,uncertain,,,,,,344,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6322.png,
2294858120,5/29/2019 22:24:57,false,4849524240,,5/29/2019 22:24:30,false,neodev,1,45274931,PRT,4,Braga,2.83.247.245,uncertain,,,,,,344,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6322.png,
2294858121,5/29/2019 22:26:51,false,4849532618,,5/29/2019 22:26:34,false,gifthunterclub,1,45184917,VEN,25,Caracas,186.167.249.73,uncertain,,,,,,345,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6323.png,
2294858121,5/29/2019 22:27:36,false,4849535880,,5/29/2019 22:26:31,false,feca,1,45186054,VEN,25,Caracas,186.89.3.66,uncertain,,,,,,345,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6323.png,
2294858121,5/29/2019 22:29:53,false,4849547037,,5/29/2019 22:28:45,false,instagc,0.9,44197246,GBR,E4,Maldon,86.129.34.155,uncertain,,,,,,345,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6323.png,
2294858122,5/29/2019 22:34:32,false,4849565065,,5/29/2019 22:32:44,false,clixsense,0.9,43726491,UKR,9,Khmelnitskiy,46.252.210.95,uncertain,,,,,,346,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6324.png,
2294858122,5/29/2019 22:34:43,false,4849565667,,5/29/2019 22:31:43,false,neodev,0.9167,33712172,VEN,25,Caracas,186.94.219.95,uncertain,,,,,,346,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6324.png,
2294858122,5/29/2019 22:36:41,false,4849573358,,5/29/2019 22:34:22,false,clixsense,1,45105360,VEN,25,Caracas,186.94.219.95,uncertain,,,,,,346,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6324.png,
2294858123,5/29/2019 22:30:29,false,4849549546,,5/29/2019 22:30:15,false,gifthunterclub,1,44624954,VEN,25,Caracas,186.167.251.139,uncertain,,,,,,347,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6325.png,
2294858123,5/29/2019 22:31:15,false,4849552641,,5/29/2019 22:30:11,false,feca,1,45186054,VEN,25,Caracas,186.89.3.66,uncertain,,,,,,347,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6325.png,
2294858123,5/29/2019 22:31:35,false,4849553932,,5/29/2019 22:30:12,false,neodev,0.9167,33712172,VEN,25,Caracas,186.94.219.95,uncertain,,,,,,347,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6325.png,
2294858124,5/29/2019 22:27:39,false,4849536131,,5/29/2019 22:27:20,false,clixsense,1,45259144,VEN,25,Caracas,186.185.124.172,uncertain,yes,,,,,348,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6326.png,
2294858124,5/29/2019 22:28:17,false,4849539462,,5/29/2019 22:27:26,false,clixsense,0.8462,43145260,MEX,15,Mexico,189.216.75.246,uncertain,,,,,,348,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6326.png,
2294858124,5/29/2019 22:28:44,false,4849541709,,5/29/2019 22:28:21,false,neodev,1,42817464,DOM,3,Barahona,190.166.7.232,uncertain,,,,,,348,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6326.png,
2294858125,5/29/2019 22:30:54,false,4849551212,,5/29/2019 22:29:35,false,feca,1,45163896,VEN,25,Caracas,186.167.250.242,yes,,,,,,349,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6327.png,
2294858125,5/29/2019 22:31:33,false,4849553828,,5/29/2019 22:31:00,false,instagc,0.9,44197246,GBR,E4,Maldon,86.129.34.155,uncertain,,,,,,349,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6327.png,
2294858125,5/29/2019 22:36:24,false,4849572357,,5/29/2019 22:35:53,false,clixsense,0.8571,44076457,VEN,25,Caracas,186.167.248.83,yes,,,,,,349,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6327.png,
2294858126,5/29/2019 22:34:00,false,4849562996,,5/29/2019 22:33:26,false,feca,1,45184362,VEN,25,Caracas,186.167.244.70,uncertain,,,,,,350,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6328.png,
2294858126,5/29/2019 22:34:13,false,4849563746,,5/29/2019 22:33:39,false,feca,0.9,45156452,VEN,7,Valencia,200.44.214.115,uncertain,,,,,,350,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6328.png,
2294858126,5/29/2019 22:34:16,false,4849563955,,5/29/2019 22:33:30,false,neodev,1,11064916,BOL,4,La Paz,181.188.161.135,uncertain,,,,,,350,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6328.png,
2294858127,5/29/2019 22:26:23,false,4849530464,,5/29/2019 22:25:29,false,clixsense,1,45259144,VEN,25,Caracas,186.185.124.172,uncertain,yes,,,,,351,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6329.png,
2294858127,5/29/2019 22:26:32,false,4849531113,,5/29/2019 22:25:28,false,neodev,0.9167,33712172,VEN,25,Caracas,186.94.219.95,uncertain,,,,,,351,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6329.png,
2294858127,5/29/2019 22:27:23,false,4849534879,,5/29/2019 22:26:20,false,clixsense,0.9,31931633,VEN,7,Valencia,181.208.16.233,uncertain,,,,,,351,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6329.png,
2294858128,5/29/2019 22:29:59,false,4849547432,,5/29/2019 22:29:19,false,clixsense,0.9286,41311221,UKR,24,Lutsk,37.55.71.145,uncertain,,,,,,352,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6330.png,
2294858128,5/29/2019 22:30:06,false,4849547813,,5/29/2019 22:29:46,false,feca,1,45186054,VEN,25,Caracas,186.89.3.66,uncertain,,,,,,352,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6330.png,
2294858128,5/29/2019 22:33:14,false,4849560026,,5/29/2019 22:29:14,false,feca,1,45184111,VEN,,,186.89.210.112,yes,,,,,,352,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6330.png,
2294858129,5/29/2019 22:33:10,false,4849559747,,5/29/2019 22:32:50,false,clixsense,0.9,44975113,TUR,,,5.24.59.102,uncertain,,,,,,353,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6331.png,
2294858129,5/29/2019 22:33:24,false,4849560523,,5/29/2019 22:32:41,false,clixsense,1,43871965,VEN,25,Caracas,186.94.219.78,uncertain,,,,,,353,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6331.png,
2294858129,5/29/2019 22:33:32,false,4849561180,,5/29/2019 22:32:50,false,neodev,1,42817464,DOM,3,Barahona,190.166.7.232,uncertain,,,,,,353,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6331.png,
2294858130,5/29/2019 22:34:35,false,4849565260,,5/29/2019 22:34:04,false,clixsense,1,43752651,ARG,1,Ramos Mejia,186.19.10.223,uncertain,,,,,,354,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6332.png,
2294858130,5/29/2019 22:34:39,false,4849565483,,5/29/2019 22:34:14,false,feca,1,45189975,ITA,10,Senigallia,82.53.185.22,uncertain,,,,,,354,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6332.png,
2294858130,5/29/2019 22:34:51,false,4849566234,,5/29/2019 22:34:03,false,clixsense,0.9,40423140,COL,20,Pasto,181.52.202.71,uncertain,,,,,,354,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6332.png,
2294858131,5/29/2019 22:28:45,false,4849541820,,5/29/2019 22:28:29,false,clixsense,1,45259144,VEN,25,Caracas,186.185.124.172,uncertain,yes,,,,,355,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6333.png,
2294858131,5/29/2019 22:28:57,false,4849542897,,5/29/2019 22:28:19,false,clixsense,0.8462,43145260,MEX,15,Mexico,189.216.75.246,uncertain,,,,,,355,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6333.png,
2294858131,5/29/2019 22:28:59,false,4849542981,,5/29/2019 22:28:17,false,neodev,1,44765835,VEN,,,186.88.126.35,uncertain,,,,,,355,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6333.png,
2294858132,5/29/2019 22:34:15,false,4849563859,,5/29/2019 22:34:01,false,clixsense,0.9,44975113,TUR,,,5.24.59.102,uncertain,,,,,,356,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6334.png,
2294858132,5/29/2019 22:34:48,false,4849565949,,5/29/2019 22:34:12,false,neodev,1,42817464,DOM,3,Barahona,190.166.7.232,uncertain,,,,,,356,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6334.png,
2294858132,5/29/2019 22:43:29,false,4849598263,,5/29/2019 22:40:30,false,neodev,1,45256796,VEN,17,Porlamar,190.37.223.24,uncertain,,,,,,356,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6334.png,
2294858133,5/29/2019 22:29:59,false,4849547442,,5/29/2019 22:29:19,false,clixsense,0.9286,41311221,UKR,24,Lutsk,37.55.71.145,uncertain,,,,,,357,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6335.png,
2294858133,5/29/2019 22:30:06,false,4849547817,,5/29/2019 22:29:46,false,feca,1,45186054,VEN,25,Caracas,186.89.3.66,uncertain,,,,,,357,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6335.png,
2294858133,5/29/2019 22:33:14,false,4849560022,,5/29/2019 22:29:14,false,feca,1,45184111,VEN,,,186.89.210.112,yes,,,,,,357,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6335.png,
2294858134,5/29/2019 22:33:59,false,4849562922,,5/29/2019 22:33:39,false,clixsense,0.9,44975113,TUR,,,5.24.59.102,uncertain,,,,,,358,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6336.png,
2294858134,5/29/2019 22:34:23,false,4849564487,,5/29/2019 22:33:46,false,neodev,1,45214625,VEN,25,Caracas,190.74.217.217,yes,,,,,,358,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6336.png,
2294858134,5/29/2019 22:35:33,false,4849569114,,5/29/2019 22:34:45,false,feca,1,45161396,EGY,11,Cairo,41.69.120.6,uncertain,,,,,,358,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6336.png,
2294858135,5/29/2019 22:31:16,false,4849552722,,5/29/2019 22:31:04,false,gifthunterclub,1,44624954,VEN,25,Caracas,186.167.251.139,uncertain,,,,,,359,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6337.png,
2294858135,5/29/2019 22:31:35,false,4849553957,,5/29/2019 22:31:02,false,clixsense,0.9,40423140,COL,20,Pasto,181.52.202.71,uncertain,,,,,,359,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6337.png,
2294858135,5/29/2019 22:31:52,false,4849555223,,5/29/2019 22:31:06,false,neodev,1,11064916,BOL,4,La Paz,181.188.161.135,uncertain,,,,,,359,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6337.png,
2294863040,5/21/2019 22:39:19,true,4821583723,,5/21/2019 22:36:18,false,feca,1,45158697,RUS,67,Saratov,176.15.121.243,no,yes,china,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:40:00,true,4821586430,,5/21/2019 22:38:40,false,clixsense,1,45275259,VEN,25,Caracas,200.93.125.63,no,yes,Venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:41:39,true,4821591618,,5/21/2019 22:38:46,false,timebucks,1,44591127,SRB,0,Belgrade,212.200.65.80,no,yes,Serbia,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:42:15,true,4821593449,,5/21/2019 22:41:03,false,neodev,0.8,45215691,VEN,18,Acarigua,186.91.164.220,no,yes,venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:42:50,true,4821595374,,5/21/2019 22:39:54,false,feca,0.8,45257630,MEX,9,Ciudad De México,187.222.40.4,no,yes,MEXICO,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:44:10,true,4821599158,,5/21/2019 22:40:30,false,clixsense,1,43719054,TUR,,,176.235.252.98,no,yes,Turkey,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:44:12,true,4821599232,,5/21/2019 22:41:57,false,neodev,0.8,45235544,EGY,6,Alexandria,156.213.100.211,no,yes,EGYPT,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:44:34,true,4821600416,,5/21/2019 22:40:35,false,clixsense,0.8,44450618,VEN,7,Valencia,190.199.221.155,no,yes,Venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:44:56,true,4821601400,,5/21/2019 22:42:40,false,clixsense,0.8462,43145260,MEX,9,Mexico,189.216.73.118,no,yes,mexico,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:45:00,true,4821601581,,5/21/2019 22:44:17,false,feca,1,45184618,EGY,11,Cairo,217.55.217.149,no,yes,china,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:45:07,true,4821601930,,5/21/2019 22:42:08,false,neodev,1,43650017,VEN,25,Caracas,201.242.95.219,no,yes,Venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:45:16,true,4821602368,,5/21/2019 22:41:33,false,clixsense,0.75,45045962,VEN,4,Turmero,186.92.53.53,no,yes,Venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:45:20,true,4821602676,,5/21/2019 22:42:31,false,neodev,1,43840260,VEN,,,201.208.140.248,no,yes,Venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:45:38,true,4821603581,,5/21/2019 22:38:14,false,clixsense,1,42642671,VEN,,,186.88.37.63,no,yes,Venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:48:44,true,4821612461,,5/21/2019 22:48:10,false,feca,0.9091,45161628,VEN,,,201.208.140.248,no,yes,venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:49:02,true,4821613283,,5/21/2019 22:46:53,false,clixsense,1,39449541,VEN,25,Caracas,181.208.35.107,no,yes,Venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:49:40,true,4821615040,,5/21/2019 22:45:29,false,feca,0.9231,45157221,VEN,,,190.38.134.183,no,yes,venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:49:41,true,4821615096,,5/21/2019 22:44:09,false,feca,1,45194868,VEN,13,Barquisimeto,200.84.5.225,no,yes,CHINA,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:49:55,true,4821615744,,5/21/2019 22:45:36,false,clixsense,1,42820715,GBR,C3,Cambridge,2.29.34.238,no,yes,UK,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:51:10,true,4821619318,,5/21/2019 22:50:16,false,neodev,1,44305498,VEN,4,Maracay,190.6.34.186,no,yes,Venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:51:37,true,4821620352,,5/21/2019 22:40:54,false,neodev,1,43898912,VEN,17,Porlamar,190.37.217.144,no,yes,Venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:51:42,true,4821620595,,5/21/2019 22:37:13,false,feca,0.9286,45269396,IND,2,Hyderabad,124.123.82.235,no,yes,India,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:52:04,true,4821621593,,5/21/2019 22:50:21,false,feca,0.9231,45194331,VEN,,,201.242.69.93,no,yes,JAPAN,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:52:15,true,4821622052,,5/21/2019 22:51:26,false,feca,1,45183806,PER,15,El Agustino,190.235.43.126,no,yes,peru,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:54:08,true,4821627517,,5/21/2019 22:51:35,false,feca,0.8,45185605,VEN,7,Valencia,190.153.70.79,no,yes,Venezuela,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
2294863040,5/21/2019 22:54:40,true,4821628923,,5/21/2019 22:53:34,false,neodev,1,44004184,VEN,25,Caracas,186.94.195.178,no,yes,Japan,female,no,yes,98,https://s3-us-west-2.amazonaws.com/bot-moderation/IMG_6073.PNG,
